wilayah,tahun,bulan,hujan_mm,HTH_hari,hujan_normal_mm,rasio_hujan_terhadap_normal,sifat_hujan,KAT_value,KAT_normal,rasio_KAT_terhadap_normal,produksi_padi_bulanan,luas_panen_bulanan,tanggal,hujan_score,HTH_score,KAT_score,climate_score,freq_penurunan,volatilitas,historical_score,final_score,risk_label,risk_label_bulan_depan,final_score_bulan_depan,hujan_mm_lag1,hujan_mm_roll3,rasio_hujan_terhadap_normal_lag1,rasio_hujan_terhadap_normal_roll3,HTH_hari_lag1,HTH_hari_roll3,rasio_KAT_terhadap_normal_lag1,rasio_KAT_terhadap_normal_roll3,climate_score_lag1,climate_score_roll3,faktor_dominan,rekomendasi_aksi
JOMBANG,2019,7,9.308315219935164,19,31.477038444687324,0.2957176303702172,BN,204.5612733243692,291.4814592997233,0.6935541707333173,39615.87,7046.0,2019-07-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,high,6.0,17.381194659228484,22.517133065474045,0.3113036466213296,0.3183092051939589,27.0,23.666666666666668,0.7656329557515009,0.7896423701702088,6.0,6.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2019,8,5.377354628414992,17,15.323585859069622,0.3509201226051328,BN,158.16841383654665,237.07295469804245,0.6597313426174028,46535.07,8277.0,2019-08-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,high,6.0,9.308315219935164,10.688954835859548,0.2957176303702172,0.3193137998655599,19.0,21.0,0.6935541707333173,0.706306156367407,6.0,6.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2019,9,7.484817876142839,15,19.793148279640576,0.378151963012463,BN,139.13529105138298,199.04592880094896,0.6956613449085345,26115.76,3801.0,2019-09-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,high,6.0,5.377354628414992,7.390162574830998,0.3509201226051328,0.3415965719959377,17.0,17.0,0.6597313426174028,0.6829822860864182,6.0,6.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2019,10,6.536337559695564,45,69.52210491476552,0.0940181193838873,BN,132.30900244279343,196.2182802142519,0.6733789875993711,14597.8,2125.0,2019-10-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,medium,5.0,7.484817876142839,6.466170021417798,0.378151963012463,0.274363401667161,15.0,25.666666666666668,0.6956613449085345,0.6762572250417694,6.0,6.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2019,11,30.87913505183345,8,164.430754841525,0.1877941573739908,BN,157.59131880480837,247.3517008694736,0.6312388530383727,5247.24,764.0,2019-11-01,2,1,2,5,0.1428571428571428,0.054099526418025,0,5,medium,medium,4.0,6.536337559695564,14.966763495890618,0.0940181193838873,0.219988079923447,45.0,22.666666666666668,0.6733789875993711,0.6667597285154261,6.0,5.666666666666667,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2019,12,217.4376630006955,1,302.8565722539701,0.7179559003208824,BN,270.32066376040683,349.9034638838335,0.7681483827488802,8876.44,1292.0,2019-12-01,2,0,2,4,0.1428571428571428,0.054099526418025,0,4,medium,low,1.0,30.87913505183345,84.95104520407483,0.1877941573739908,0.3332560590262535,8.0,18.0,0.6312388530383727,0.690922074462208,5.0,5.0,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,1,321.32388965042384,1,338.1720249445992,0.9501788023508584,N,414.9797659209281,408.02054665305405,1.0185960739231956,5353.16,782.0,2020-01-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,217.4376630006955,189.8802292343176,0.7179559003208824,0.6186429533485772,1.0,3.333333333333333,0.7681483827488802,0.8059944365701495,4.0,3.333333333333333,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,2,440.46676441162737,1,369.87408378128873,1.1908559797124931,AN,418.8752526177301,425.6559614701705,0.9857787878724176,10135.68,1480.0,2020-02-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,321.32388965042384,326.4094390209156,0.9501788023508584,0.952996894128078,1.0,1.0,1.0185960739231956,0.9241744148481644,1.0,2.0,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,3,296.7286223824685,1,324.9919339965808,0.9130338058962112,N,427.23038544317694,428.3260778561988,0.9979937329201002,25075.67,3661.0,2020-03-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,440.46676441162737,352.83975881483985,1.1908559797124931,1.0180228626531875,1.0,1.0,0.9857787878724176,1.0007895315719044,1.0,1.0,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,4,221.9356536253847,2,172.19820769717091,1.288838348513374,AN,419.21465131971576,413.83398160067486,1.013338218579567,100096.01,14614.0,2020-04-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,2.0,296.7286223824685,319.71034680649353,0.9130338058962112,1.1309093780406927,1.0,1.3333333333333333,0.9979937329201002,0.9990369131240282,1.0,1.0,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,5,202.3017016448294,5,117.450833126023,1.7224373489778713,AN,399.56560508650966,383.3501683244802,1.0430655757027605,58590.26,11106.0,2020-05-01,0,1,1,2,0.1428571428571428,0.054099526418025,0,2,low,medium,4.0,221.9356536253847,240.32199255089415,1.288838348513374,1.3081031677958188,2.0,2.6666666666666665,1.013338218579567,1.0181325090674758,1.0,1.3333333333333333,"HTH panjang, Ketersediaan air rendah",Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,6,32.756467447817265,15,55.83357229467666,0.5866804881288308,BN,387.8577147204468,343.32294810901993,1.1315731211470383,2468.91,468.0,2020-06-01,2,2,0,4,0.1428571428571428,0.054099526418025,0,4,medium,medium,4.0,202.3017016448294,152.3312742393438,1.7224373489778713,1.1993187285400253,5.0,7.333333333333333,1.0430655757027605,1.0626589718097887,2.0,2.333333333333333,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,7,21.899463249560537,20,31.477038444687324,0.6957281984467225,BN,324.52121619022256,291.4814592997233,1.116213550833335,29143.12,5524.0,2020-07-01,2,2,0,4,0.1428571428571428,0.054099526418025,0,4,medium,low,2.0,32.756467447817265,85.65254411406909,0.5866804881288308,1.001615345184475,15.0,13.333333333333334,1.1315731211470383,1.0969507492277113,4.0,3.333333333333333,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,8,24.876387241138328,21,15.323585859069622,1.6234050874204913,AN,259.0363359547625,237.07295469804245,1.0938284828487483,34156.33,6474.0,2020-08-01,0,2,0,2,0.1428571428571428,0.054099526418025,0,2,low,medium,5.0,21.899463249560537,26.51077264617206,0.6957281984467225,0.9686045913320148,20.0,18.666666666666668,1.116213550833335,1.113871718276374,4.0,3.333333333333333,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2020,9,9.02720679794106,21,19.793148279640576,0.4560773592155894,BN,202.66611873742303,199.04592880094896,1.0162851370631911,34813.05,5205.0,2020-09-01,2,2,1,5,0.1428571428571428,0.054099526418025,0,5,medium,medium,3.0,24.876387241138328,18.601019096213328,1.6234050874204913,0.925070215027601,21.0,20.666666666666668,1.0938284828487483,1.0754423902484247,2.0,3.6666666666666665,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,10,87.82869485562735,29,69.52210491476552,1.2633204210848594,AN,203.3319238604921,196.2182802142519,1.0349497964393573,24130.68,3608.0,2020-10-01,0,2,1,3,0.1428571428571428,0.054099526418025,0,3,medium,medium,3.0,9.02720679794106,40.57742963156893,0.4560773592155894,1.1142676225736463,21.0,23.666666666666668,1.0162851370631911,1.048354472117099,5.0,3.333333333333333,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,11,125.25276440228592,5,164.430754841525,0.7617356286115817,BN,259.5104737329965,247.3517008694736,1.0476834700686808,9867.06,1475.0,2020-11-01,2,1,0,3,0.1428571428571428,0.054099526418025,0,3,medium,low,0.0,87.82869485562735,74.03622201861812,1.2633204210848594,0.8270444696373435,29.0,18.33333333333333,1.0349497964393573,1.0329728011904098,3.0,3.6666666666666665,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2020,12,451.2400910987985,1,302.8565722539701,1.4899465041834938,AN,402.1603519169972,349.9034638838335,1.150631918194382,9333.97,1396.0,2020-12-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,0.0,125.25276440228592,221.4405167855706,0.7617356286115817,1.1716675179599785,5.0,11.666666666666666,1.0476834700686808,1.0777550615674734,3.0,2.0,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,1,463.9135744345582,1,338.1720249445992,1.3718271773383932,AN,437.7827712550308,408.02054665305405,1.074445410642202,2955.68,473.0,2021-01-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,1.0,451.2400910987985,346.8021433118809,1.4899465041834938,1.2078364367111565,1.0,2.333333333333333,1.150631918194382,1.0909202663017548,0.0,1.0,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,2,467.47715624417856,1,369.87408378128873,1.263881890466821,AN,439.2837759461066,425.6559614701705,1.03277660646249,2059.76,330.0,2021-02-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,medium,3.0,463.9135744345582,460.8769405925118,1.3718271773383932,1.375218523996236,1.0,1.0,1.074445410642202,1.0859513117663582,0.0,0.3333333333333333,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,3,274.7552716733467,2,324.9919339965808,0.8454218179957579,BN,428.9409516459764,428.3260778561988,1.0019841784285943,52751.82,8439.0,2021-03-01,2,0,1,3,0.1428571428571428,0.054099526418025,0,3,medium,medium,4.0,467.47715624417856,402.0486674506945,1.263881890466821,1.1603769619336577,1.0,1.3333333333333333,1.03277660646249,1.0364020651777623,1.0,1.3333333333333333,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2021,4,98.29618656038107,11,172.19820769717091,0.5708316472912743,BN,411.13709744540137,413.83398160067486,0.9937310811796968,116041.31,18563.0,2021-04-01,2,1,1,4,0.1428571428571428,0.054099526418025,0,4,medium,medium,5.0,274.7552716733467,280.1762048259688,0.8454218179957579,0.893378451917951,2.0,4.666666666666667,1.0019841784285943,1.0094972886902605,3.0,2.6666666666666665,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2021,5,63.566908643826,6,117.450833126023,0.541221436680825,BN,356.4173937710849,383.3501683244802,0.9301132310880416,15390.79,2858.0,2021-05-01,2,1,2,5,0.1428571428571428,0.054099526418025,0,5,medium,low,2.0,98.29618656038107,145.53945562585128,0.5708316472912743,0.6524916339892858,11.0,6.333333333333333,0.9937310811796968,0.9752761635654442,4.0,4.0,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2021,6,113.54879247578012,6,55.83357229467666,2.0337010119376906,AN,333.79460698908025,343.32294810901993,0.972717006385534,2263.33,420.0,2021-06-01,0,1,1,2,0.1428571428571428,0.054099526418025,0,2,low,medium,4.0,63.566908643826,91.80396255999574,0.541221436680825,1.0485846986365968,6.0,7.666666666666667,0.9301132310880416,0.9655204395510908,5.0,3.6666666666666665,"HTH panjang, Ketersediaan air rendah",Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,7,23.711346086781973,15,31.477038444687324,0.7532902476974914,BN,324.411315686775,291.4814592997233,1.114767572297258,32015.3,5944.0,2021-07-01,2,2,0,4,0.1428571428571428,0.054099526418025,0,4,medium,low,2.0,113.54879247578012,66.94234906879605,2.0337010119376906,1.1094042321053357,6.0,9.0,0.972717006385534,1.005865936590278,2.0,3.6666666666666665,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2021,8,18.262320357512724,27,15.323585859069622,1.191778512253628,AN,252.2305877762612,237.07295469804245,1.0629058479582545,45696.96,8485.0,2021-08-01,0,2,0,2,0.1428571428571428,0.054099526418025,0,2,low,low,1.0,23.711346086781973,51.84081964002496,0.7532902476974914,1.326256590629603,15.0,16.0,1.114767572297258,1.0501301422136822,4.0,2.6666666666666665,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,9,47.0757876266818,11,19.793148279640576,2.3783880644750397,AN,228.72508887088665,199.04592880094896,1.1464752533304907,41002.98,6726.0,2021-09-01,0,1,0,1,0.1428571428571428,0.054099526418025,0,1,low,medium,4.0,18.262320357512724,29.683151356992184,1.191778512253628,1.4411522748087195,27.0,17.666666666666668,1.0629058479582545,1.108049557862001,2.0,2.333333333333333,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,10,53.65609961797031,12,69.52210491476552,0.7717847393106549,BN,208.77005209103984,196.2182802142519,1.06013897529215,591.25,97.0,2021-10-01,2,2,0,4,0.1428571428571428,0.054099526418025,0,4,medium,low,0.0,47.0757876266818,39.664735867388295,2.3783880644750397,1.4473171053464406,11.0,16.666666666666668,1.1464752533304907,1.0898400255269651,1.0,2.333333333333333,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2021,11,276.053916630236,1,164.430754841525,1.6788460096548916,AN,335.48690580117585,247.3517008694736,1.358484990274213,5498.04,902.0,2021-11-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,0.0,53.65609961797031,125.59526795829606,0.7717847393106549,1.6096729378135286,12.0,8.0,1.06013897529215,1.1883664062989514,4.0,1.6666666666666667,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2021,12,468.7649561851255,1,302.8565722539701,1.547811733773529,AN,436.8057262536252,349.9034638838335,1.2502687426307555,10559.42,1732.0,2021-12-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,0.0,276.053916630236,266.15832414444395,1.6788460096548916,1.3328141609130253,1.0,4.666666666666667,1.358484990274213,1.222964236065706,0.0,1.3333333333333333,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,1,291.25515885860904,1,338.1720249445992,0.8612633138602276,N,428.2021924413816,408.02054665305405,1.0511459545389124,6587.3,994.45,2022-01-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,1.0,468.7649561851255,345.3580105579902,1.547811733773529,1.3626403524295494,1.0,1.0,1.2502687426307555,1.219966562481294,0.0,0.0,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,2,380.94518024716734,1,369.87408378128873,1.029932068645353,N,426.2104805069741,425.6559614701705,1.0025869922687705,1270.56,191.81,2022-02-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,291.25515885860904,380.3217650969673,0.8612633138602276,1.14633570542637,1.0,1.0,1.0511459545389124,1.1013338964794794,0.0,0.3333333333333333,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,3,348.9231295967827,0,324.9919339965808,1.0736362755404685,N,433.3819247929737,428.3260778561988,1.012223080769466,52063.26,7859.71,2022-03-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,medium,4.0,380.94518024716734,340.3744895675197,1.029932068645353,0.988277219348683,1.0,0.6666666666666666,1.0025869922687705,1.0219853425257164,1.0,0.6666666666666666,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,4,143.33655581870298,6,172.19820769717091,0.8323928438951917,BN,417.36736991188747,413.83398160067486,1.008853341489271,107143.18,16174.83,2022-04-01,2,1,1,4,0.1428571428571428,0.054099526418025,0,4,medium,low,1.0,348.9231295967827,291.0682885542177,1.0736362755404685,0.9786537293603378,0.0,2.333333333333333,1.012223080769466,1.0078878048425024,1.0,2.0,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2022,5,259.40423608011565,4,117.450833126023,2.208619804354889,AN,413.7051797731959,383.3501683244802,1.0798653640938796,30334.59,5440.4,2022-05-01,0,1,0,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,143.33655581870298,250.5546404985338,0.8323928438951917,1.3715496412635162,6.0,3.333333333333333,1.008853341489271,1.0336472621175388,4.0,2.0,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,6,111.9769252186088,4,55.83357229467666,2.005548286031575,AN,411.1133539989742,343.32294810901993,1.1996081899654054,2984.22,535.21,2022-06-01,0,1,0,1,0.1428571428571428,0.054099526418025,0,1,low,low,2.0,259.40423608011565,171.57257237247583,2.208619804354889,1.6821869780938854,4.0,4.666666666666667,1.0798653640938796,1.096108965182852,1.0,2.0,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,7,46.72122651869861,14,31.477038444687324,1.4842955000610671,AN,374.3394457113864,291.4814592997233,1.289181054279161,30468.69,5464.45,2022-07-01,0,2,0,2,0.1428571428571428,0.054099526418025,0,2,low,low,2.0,111.9769252186088,139.3674626058077,2.005548286031575,1.8994878634825103,4.0,7.333333333333333,1.1996081899654054,1.1895515361128153,1.0,1.3333333333333333,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,8,26.081759299756666,17,15.323585859069622,1.7020663139574197,AN,319.11416109643807,237.07295469804245,1.3530483261342732,49348.01,8850.39,2022-08-01,0,2,0,2,0.1428571428571428,0.054099526418025,0,2,low,low,2.0,46.72122651869861,61.593303679021375,1.4842955000610671,1.7306367000166871,14.0,11.666666666666666,1.289181054279161,1.2806125234596133,2.0,1.6666666666666667,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,9,49.705116254501206,21,19.793148279640576,2.511228408551274,AN,274.4683482237537,199.04592880094896,1.3836468438235203,36268.25,5974.71,2022-09-01,0,2,0,2,0.1428571428571428,0.054099526418025,0,2,low,low,0.0,26.081759299756666,40.83603402431884,1.7020663139574197,1.8991967408565869,17.0,17.333333333333332,1.3530483261342732,1.3419587414123182,2.0,2.0,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,10,229.2517265391527,2,69.52210491476552,3.2975371908002007,AN,314.900782190188,196.2182802142519,1.6109058589223568,4288.48,706.47,2022-10-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,0.0,49.705116254501206,101.67953403113688,2.511228408551274,2.5036106377696314,21.0,13.333333333333334,1.3836468438235203,1.4492003429600502,2.0,1.3333333333333333,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,11,340.1887991457823,0,164.430754841525,2.068887900403117,AN,392.96196199667577,247.3517008694736,1.594285082601103,6489.33,1069.03,2022-11-01,0,0,0,0,0.1428571428571428,0.054099526418025,0,0,low,low,1.0,229.2517265391527,206.38188064647875,3.2975371908002007,2.625884499918197,2.0,7.666666666666667,1.6109058589223568,1.52961259511566,0.0,0.6666666666666666,Tidak ada faktor dominan ekstrem,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2022,12,266.83098314320785,6,302.8565722539701,0.8810473590100866,N,414.6861579972085,349.9034638838335,1.1871239491395469,9926.27,1635.22,2022-12-01,0,1,0,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,340.1887991457823,278.757169609381,2.068887900403117,2.0824908167378013,0.0,2.6666666666666665,1.594285082601103,1.4641049635543355,0.0,0.3333333333333333,HTH panjang,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2023,1,355.9589540219756,1,338.1720249445992,1.0525972811627171,N,423.225198148477,408.02054665305405,1.0389976292049057,7806.56,1194.85,2023-01-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,low,1.0,266.83098314320785,320.99291210365527,0.8810473590100866,1.334177513525307,6.0,2.333333333333333,1.1871239491395469,1.2734688869818518,1.0,0.6666666666666666,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2023,2,534.3388680084154,1,369.87408378128873,1.4446507377477595,AN,437.6018663656833,425.6559614701705,1.0288366854559667,2518.14,385.42,2023-02-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,medium,3.0,355.9589540219756,385.709601724533,1.0525972811627171,1.1260984593068544,1.0,2.6666666666666665,1.0389976292049057,1.084986087933473,1.0,1.0,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2023,3,244.72397545943264,1,324.9919339965808,0.7530155362625317,BN,417.19378816238566,428.3260778561988,0.9748144732454224,64491.48,9870.88,2023-03-01,2,0,1,3,0.1428571428571428,0.054099526418025,0,3,medium,low,1.0,534.3388680084154,378.3405991632746,1.4446507377477595,1.0834211850576694,1.0,1.0,1.0288366854559667,1.0142162626354316,1.0,1.6666666666666667,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2023,4,188.707576544282,3,172.19820769717091,1.0958742199927225,N,421.4839985394719,413.83398160067486,1.0187803526583366,106452.48,16293.31,2023-04-01,0,0,1,1,0.1428571428571428,0.054099526418025,0,1,low,medium,5.0,244.72397545943264,322.5901400040433,0.7530155362625317,1.097846831334338,1.0,1.6666666666666667,0.9748144732454224,1.007477170453242,3.0,1.6666666666666667,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2023,5,51.410677775218105,20,117.450833126023,0.4377208437513186,BN,384.4376582906705,383.3501683244802,1.0033485981271608,18359.34,3364.32,2023-05-01,2,2,1,5,0.1428571428571428,0.054099526418025,0,5,medium,high,6.0,188.707576544282,161.61407659297757,1.0958742199927225,0.7622035333355242,3.0,8.0,1.0187803526583366,0.99898114134364,1.0,3.0,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2023,6,19.987819949339706,25,55.83357229467666,0.3579892729028446,BN,307.9426895295731,343.32294810901993,0.8965594407742516,3937.72,721.58,2023-06-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,medium,3.0,51.410677775218105,86.70202475627993,0.4377208437513186,0.6305281122156284,20.0,16.0,1.0033485981271608,0.9728961305199162,5.0,4.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2023,7,32.07936269851068,6,31.477038444687324,1.0191353533745486,N,251.58623462253152,291.4814592997233,0.8597836333476024,34672.39,6353.66,2023-07-01,0,1,2,3,0.1428571428571428,0.054099526418025,0,3,medium,high,6.0,19.987819949339706,34.49262014102283,0.3579892729028446,0.6049484900095706,25.0,17.0,0.8965594407742516,0.9198972240830048,6.0,4.666666666666667,Ketersediaan air rendah,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2023,8,4.666860356378646,20,15.323585859069622,0.304554064518551,BN,185.0143562085701,237.07295469804245,0.7740826178882274,53117.41,9733.68,2023-08-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,high,6.0,32.07936269851068,18.911347668076345,1.0191353533745486,0.5605595635986481,6.0,17.0,0.8597836333476024,0.8434752306700272,3.0,5.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2023,9,7.079889449910152,18,19.793148279640576,0.357693952972231,BN,151.0321135087447,199.04592880094896,0.7544241901863543,29743.89,4738.74,2023-09-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,high,6.0,4.666860356378646,14.608704168266492,0.304554064518551,0.5604611236217769,20.0,14.666666666666666,0.7740826178882274,0.7960968138073947,6.0,5.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2023,10,8.979318653575536,22,69.52210491476552,0.1291577501081739,BN,139.99863218057035,196.2182802142519,0.7119748706178348,8359.88,1331.88,2023-10-01,2,2,2,6,0.1428571428571428,0.054099526418025,0,6,high,medium,5.0,7.079889449910152,6.908689486621445,0.357693952972231,0.2638019225329853,18.0,20.0,0.7544241901863543,0.7468272262308054,6.0,6.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
JOMBANG,2023,11,104.14385232589348,6,164.430754841525,0.6333599357751852,BN,164.36491648356122,247.3517008694736,0.6640663632625932,5740.72,914.6,2023-11-01,2,1,2,5,0.1428571428571428,0.054099526418025,0,5,medium,medium,4.0,8.979318653575536,40.06768680979305,0.1291577501081739,0.37340387961853,22.0,15.333333333333334,0.7119748706178348,0.7101551413555942,6.0,5.666666666666667,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2023,12,204.71872818949805,3,302.8565722539701,0.6759593383293812,BN,237.37270409169827,349.9034638838335,0.6775721217038817,11673.44,1859.79,2023-12-01,2,0,2,4,0.1428571428571428,0.054099526418025,0,4,medium,low,2.0,104.14385232589348,105.94729972298904,0.6333599357751852,0.4794923414042467,6.0,10.333333333333334,0.6640663632625932,0.6845377851947699,5.0,5.0,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
JOMBANG,2024,1,332.73952809830246,1,338.1720249445992,0.9839357000414606,N,313.85073605932376,408.02054665305405,0.7692359019433859,5836.85,900.65,2024-01-01,0,0,2,2,0.1428571428571428,0.054099526418025,0,2,low,low,2.0,204.71872818949805,213.867369537898,0.6759593383293812,0.7644183247153423,3.0,3.333333333333333,0.6775721217038817,0.7036247956366202,4.0,3.6666666666666665,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
JOMBANG,2024,2,469.2000211289684,1,369.87408378128873,1.268539867222523,AN,402.3448598842429,425.6559614701705,0.9463549847356972,1492.25,230.26,2024-02-01,0,0,2,2,0.1428571428571428,0.054099526418025,0,2,low,medium,3.0,332.73952809830246,335.55275913892297,0.9839357000414606,0.9761449685311216,1.0,1.6666666666666667,0.7692359019433859,0.7977210027943217,2.0,2.6666666666666665,Ketersediaan air rendah,Pantau rutin; belum membutuhkan intervensi prioritas.
